,gene_names,cancer_type,corr,p_value,crc_str,as_id,adjusted_p_value
25515,ST7,coad,0.1225231612648729,0.0033080772405066406,chr7_117020551,81553.0,0.020372898257960008
25516,ST7,read,-0.1356534610820219,0.0011332793704023727,chr7_117020551,81553.0,0.00937979548766078
25517,ST7,coad,0.1554199409076233,0.00018775465028662519,chr7_117090841,81553.0,0.002399498000709293
25518,ST7,read,-0.1611941311201307,0.00010639831534799046,chr7_117090841,81553.0,0.001559359502404962
25519,ST7,coad,0.14394569938710014,0.0005478903876223737,chr7_117099741,81553.0,0.005416132328502764
25520,ST7,read,-0.13423266302134848,0.0012785377664977404,chr7_117099741,81553.0,0.010224877171450184
25521,ST7,coad,0.05901447039097152,0.15830387601828097,chr7_117130449,81553.0,0.313978468950954
25522,ST7,read,-0.05297698214439215,0.20542277327376005,chr7_117130449,81553.0,0.3756165537646127
25523,ST7,coad,0.0997650323389317,0.01690052265243944,chr7_117131901,81553.0,0.06664221414158329
25524,ST7,read,-0.1115094344904413,0.007545547020786594,chr7_117131901,81553.0,0.0371212441327363
25525,ST7,coad,0.02458683043935125,0.5569694470005896,chr7_117134064,81553.0,0.7057523957406826
25526,ST7,read,-0.036321425565107576,0.38548798487417646,chr7_117134064,81553.0,0.5606995517872675
25527,ST7,coad,0.07638054625302612,0.06769523082887725,chr7_117138390,81553.0,0.17529451801818635
25528,ST7,read,-0.0875397882787018,0.036177774147472454,chr7_117138390,81553.0,0.11384539574139797
25529,CFTR,coad,0.08641072389889613,0.03865866726537638,chr7_117536515,81576.0,0.11904237777622964
25530,CFTR,read,-0.09894142125777276,0.01783404917344771,chr7_117536515,81576.0,0.06922611104871355
25531,CFTR,coad,0.011208704996841528,0.7889071785484366,chr7_117548607,81576.0,0.8672094062826358
25532,CFTR,read,-0.0278250129514512,0.5062211418577219,chr7_117548607,81576.0,0.6657881831367211
25533,CFTR,coad,-0.049871214449675384,0.23329142908842623,chr7_117548875,81576.0,0.4072199218853931
25534,CFTR,read,0.05388003592935783,0.19779185886763226,chr7_117548875,81576.0,0.36637671154857676
25535,CFTR,coad,-0.008620382501815436,0.8368667413409796,chr7_117592584,81576.0,0.8978588261336019
25536,CFTR,read,0.020152342916608668,0.630238952284571,chr7_117592584,81576.0,0.7592053175396243
25537,CFTR,coad,0.07322600801611552,0.07988294160608374,chr7_117610426,81576.0,0.1966541880686092
25538,CFTR,read,-0.06524433533963475,0.1187520813401035,chr7_117610426,81576.0,0.2580597347741629
25539,CFTR,coad,0.14128187101447257,0.0006949476675013007,chr7_117653030,81576.0,0.006470913267752218
25540,CFTR,read,-0.15480305874175607,0.00019926935966437347,chr7_117653030,81576.0,0.002508004832807844
25541,ING3,coad,0.09683656344978514,0.02042724772335191,chr7_120967677,81583.0,0.07624844380256914
25542,ING3,read,0.06562996436899345,0.11658422134613854,chr7_120967677,81583.0,0.2549321038167616
25543,CPED1,coad,0.06518368940726409,0.11909585970424,chr7_120989770,81592.0,0.25850572892325
25544,CPED1,read,-0.07590263212991066,0.06943709061206042,chr7_120989770,81592.0,0.17827335877709885
25545,CPED1,coad,0.014332834412714211,0.7320804123117861,chr7_121099909,81592.0,0.82958924384726
25546,CPED1,read,-0.023752207306853075,0.5704390523910311,chr7_121099909,81592.0,0.7149287694970607
25547,CPED1,coad,0.06072041682323137,0.14659735287718378,chr7_121125944,81592.0,0.29741878170543284
25548,CPED1,read,-0.07407673336980926,0.07643299959766801,chr7_121125944,81592.0,0.19077368507085818
25549,CPED1,coad,-0.0920387809900745,0.027592099970668835,chr7_121136023,81592.0,0.09418538723852601
25550,CPED1,read,0.05356442542575956,0.2004349369393349,chr7_121136023,81592.0,0.3697802871948402
25551,CPED1,coad,0.043901250480315936,0.29413502372352834,chr7_121141950,81592.0,0.4730147637172549
25552,CPED1,read,-0.06028122073713385,0.14954610252519077,chr7_121141950,81592.0,0.3019990891855021
25553,CADPS2,coad,0.24149036140223923,4.772816157909635e-09,chr7_122360735,81608.0,4.5234175739121986e-07
25554,CADPS2,read,0.0011936346054176948,0.9772552748102223,chr7_122360735,81608.0,0.9866745231216605
25555,CADPS2,coad,0.18615500870971227,7.270688507204048e-06,chr7_122438469,81608.0,0.00019311310915842494
25556,CADPS2,read,-0.06133184527610276,0.14256637694630453,chr7_122438469,81608.0,0.2924403337470781
25557,CADPS2,coad,0.17717232617624382,1.993855453450411e-05,chr7_122451479,81608.0,0.00042823424969286734
25558,CADPS2,read,-0.04624054328041754,0.26913649251228705,chr7_122451479,81608.0,0.4468494993305054
25559,CADPS2,coad,0.12296314369026169,0.003196426383200665,chr7_122491430,81608.0,0.0198804402591818
25560,CADPS2,read,-0.09069155333997364,0.02995719870461066,chr7_122491430,81608.0,0.09967269504432742
25561,CADPS2,coad,0.14619585011504235,0.00044677792122415537,chr7_122554698,81608.0,0.00462803360008338
25562,CADPS2,read,-0.05672073045981968,0.17513904486858836,chr7_122554698,81608.0,0.3375250820158051
25563,CADPS2,coad,0.0834959748746709,0.04573800453146295,chr7_122663575,81608.0,0.13405285561381258
25564,CADPS2,read,-0.0625004007921464,0.1350992128388139,chr7_122663575,81608.0,0.28210477023780867
25565,POT1,coad,0.09491129504222277,0.02308039285802613,chr7_124824078,81641.0,0.08295858814901604
25566,POT1,read,-0.035144250067230036,0.4010850448251986,chr7_124824078,81641.0,0.5751574457365549
25567,POT1,coad,0.054755338358356956,0.19059489488510986,chr7_124825379,81641.0,0.3572338016009587
25568,POT1,read,-0.0640785241910506,0.1254978159928197,chr7_124825379,81641.0,0.26795964802243166
25569,POT1,coad,0.09721876492644356,0.01993333752240111,chr7_124835246,81641.0,0.07492947096370722
25570,POT1,read,-0.01608997260584804,0.7007292571231175,chr7_124835246,81641.0,0.808355832293402
25571,POT1,coad,0.10173804643578521,0.014836212927636573,chr7_124892356,81641.0,0.061033526352716305
25572,POT1,read,-0.07948110290415368,0.05724614297866384,chr7_124892356,81641.0,0.1567626446968474
25573,POT1,coad,0.09428604033879767,0.024003955397589292,chr7_124897105,81641.0,0.08522500972342267
25574,POT1,read,-0.0509945776322681,0.22291782202904942,chr7_124897105,81641.0,0.39629540039631045
25575,SCIN,coad,0.07725112477266796,0.06461440685514143,chr7_12604725,78812.0,0.1700749120497924
25576,SCIN,read,0.030966270773550703,0.4594144772263419,chr7_12604725,78812.0,0.6271312209929223
25577,SCIN,coad,0.10083393686837014,0.01575292542393508,chr7_12622836,78812.0,0.06356025962051103
25578,SCIN,read,0.02838702984417697,0.49766705833938896,chr7_12622836,78812.0,0.6591549405352315
25579,SCIN,coad,0.1379321443730279,0.0009317431871440141,chr7_12626560,78812.0,0.008102610285172559
25580,SCIN,read,0.06668625963438689,0.11080474610114935,chr7_12626560,78812.0,0.24625564526762564
25581,SCIN,coad,0.06052953734893975,0.14787341535975568,chr7_12649667,78812.0,0.2992755028235473
25582,SCIN,read,0.03690819073795169,0.37785358968563765,chr7_12649667,78812.0,0.5533154003274159
25583,SCIN,coad,0.13332641242809704,0.001379947182464105,chr7_12651756,78812.0,0.010819227925330738
25584,SCIN,read,0.042611860253697106,0.30855770849343384,chr7_12651756,78812.0,0.48762277430326467
25585,RBM28,coad,0.05168638411910099,0.21669555604928448,chr7_128321170,81665.0,0.3887290668366386
25586,RBM28,read,-0.05733811807625438,0.17048185665562843,chr7_128321170,81665.0,0.3309187469711395
25587,RBM28,coad,0.12046580351953318,0.0038786411661767776,chr7_128330899,81665.0,0.02278043544659483
25588,RBM28,read,-0.10392409651839483,0.0128108394681546,chr7_128330899,81665.0,0.054792951501760376
25589,RBM28,coad,0.04661801674797597,0.2652431859791795,chr7_128335933,81665.0,0.44221336791438404
25590,RBM28,read,-0.024916084542595147,0.5516986040547727,chr7_128335933,81665.0,0.7015850283460208
25591,RBM28,coad,0.07297842671977761,0.08091033612435641,chr7_128338650,81665.0,0.19846332878617504
25592,RBM28,read,-0.07348343990044862,0.07882591008835976,chr7_128338650,81665.0,0.19498209076586853
25593,RBM28,coad,0.025558452483056823,0.5414861929321919,chr7_128339213,81665.0,0.6940378157220358
25594,RBM28,read,-0.013129463604234538,0.7538152289701722,chr7_128339213,81665.0,0.8441576895485773
25595,RBM28,coad,0.07351729313168451,0.07868775485714535,chr7_128339837,81665.0,0.19470735462123642
25596,RBM28,read,-0.08668559955544691,0.038041773160537785,chr7_128339837,81665.0,0.11779888973495437
25597,IMPDH1,coad,-0.14049028160886717,0.0007452405056428695,chr7_128394906,81670.0,0.006830951813160032
25598,IMPDH1,read,0.04527911440254262,0.27922884685505067,chr7_128394906,81670.0,0.45742147145062667
25599,IMPDH1,coad,-0.09213889664488605,0.027422940257561583,chr7_128396518,81670.0,0.09384278524177482
25600,IMPDH1,read,-0.10660849262293855,0.01066032641962274,chr7_128396518,81670.0,0.04782592278959158
25601,IMPDH1,coad,-0.09883221417025476,0.017961153574405395,chr7_128400221,81670.0,0.06949675329774033
25602,IMPDH1,read,0.047220336121018336,0.25911126022295783,chr7_128400221,81670.0,0.43521478354316323
25603,HILPDA,coad,0.12120362604844612,0.003664497231124605,chr7_128457910,81691.0,0.02188873556182352
25604,HILPDA,read,-0.10746321111967712,0.01004626395992199,chr7_128457910,81691.0,0.04576154474511918
25605,HILPDA,coad,0.11690596179480009,0.005079799586909688,chr7_128458406,81691.0,0.027887520571460434
25606,HILPDA,read,-0.10436133093557758,0.0124363734599187,chr7_128458406,81691.0,0.05360604869656553
25607,CALU,coad,0.09188610343227159,0.027851798558433238,chr7_128759638,81704.0,0.09482125603415051
25608,CALU,read,-0.09120840818084645,0.029030054913487778,chr7_128759638,81704.0,0.09758622445527126
25609,TNPO3,coad,0.0823807171491426,0.04872081532286908,chr7_128989943,81736.0,0.14011282348992712
25610,TNPO3,read,-0.0823807171491426,0.04872081532286908,chr7_128989943,81736.0,0.14011282348992712
25611,AHCYL2,coad,0.028549420405473886,0.4952097895229757,chr7_129389017,81741.0,0.6572354455043766
25612,AHCYL2,read,-0.07395617926116733,0.07691438337030275,chr7_129389017,81741.0,0.19157366937568981
25613,AHCYL2,coad,0.016509188519958452,0.6933217219891765,chr7_129389710,81741.0,0.8033232433542217
25614,AHCYL2,read,0.012687943067790489,0.7618398865048652,chr7_129389710,81741.0,0.8495431036798239
25615,AHCYL2,coad,-0.07678501786296232,0.06624920620156542,chr7_129405820,81741.0,0.17294541814808798
25616,AHCYL2,read,0.02040483751615597,0.6259583986833618,chr7_129405820,81741.0,0.7561010031114662
25617,AHCYL2,coad,0.0403301256932065,0.33520484857387955,chr7_129409648,81741.0,0.5135060318824199
25618,AHCYL2,read,-0.05180967872590633,0.21559983318296577,chr7_129409648,81741.0,0.3875552396341679
25619,STRIP2,coad,0.016844045623476443,0.6874256956852176,chr7_129455158,81747.0,0.7994393174783407
25620,STRIP2,read,-0.024804946509682575,0.5534750144489582,chr7_129455158,81747.0,0.7031551590007744
25621,STRIP2,coad,0.0065195240067212395,0.8762525963399668,chr7_129458651,81747.0,0.9243037598450063
25622,STRIP2,read,0.00412075891505176,0.9215945476786725,chr7_129458651,81747.0,0.9533692652690353
25623,STRIP2,coad,0.036523825583816845,0.38284400451976663,chr7_129464194,81747.0,0.5580228938059326
25624,STRIP2,read,-0.033775434137834646,0.4196886985685565,chr7_129464194,81747.0,0.5932755531543011
25625,STRIP2,coad,0.07618895672629326,0.06838916543485522,chr7_129485773,81747.0,0.1764946529125318
25626,STRIP2,read,-0.04591878556914259,0.2724858826223328,chr7_129485773,81747.0,0.450331794719172
25627,NRF1,coad,-0.04441259879865479,0.2885421539937558,chr7_129671443,81752.0,0.46749904837347156
25628,NRF1,read,0.009460794633104423,0.8212189026310867,chr7_129671443,81752.0,0.8882851130126254
25629,ZC3HC1,coad,0.029588258668921643,0.47964437034729035,chr7_130022292,81760.0,0.6438246046647186
25630,ZC3HC1,read,-0.03878286564984933,0.35409110152619827,chr7_130022292,81760.0,0.5318226570613017
25631,ZC3HC1,coad,-0.0441703942654341,0.29118229048685096,chr7_130026096,81760.0,0.4704540660075621
25632,ZC3HC1,read,0.0358239399386509,0.39203383885039755,chr7_130026096,81760.0,0.5664934801034619
25633,ZC3HC1,coad,0.08095408252739077,0.05277225793542439,chr7_130026171,81760.0,0.14815337487343985
25634,ZC3HC1,read,-0.08709062225505894,0.03714802177754497,chr7_130026171,81760.0,0.11581562208189473
25635,TMEM209,coad,0.08391297148464373,0.04466286228102451,chr7_130173958,81772.0,0.13185602281264044
25636,TMEM209,read,-0.08016907463592324,0.05511887079158252,chr7_130173958,81772.0,0.1527163590359076
25637,TMEM209,coad,0.055439881584750786,0.18510182916616097,chr7_130175475,81772.0,0.3502586047998079
25638,TMEM209,read,-0.055098220664755025,0.1878286813072349,chr7_130175475,81772.0,0.3535157983840173
25639,TMEM209,coad,0.10176192193433665,0.014812653651177413,chr7_130192610,81772.0,0.06096180894709822
25640,TMEM209,read,-0.10427804717006843,0.012506946690830937,chr7_130192610,81772.0,0.053857220098061716
25641,TMEM209,coad,0.10589635789156435,0.01119713747270302,chr7_130202100,81772.0,0.049603701158936926
25642,TMEM209,read,-0.08642055297345315,0.03863646292482483,chr7_130202100,81772.0,0.1190101617199069
25643,CEP41,coad,0.18882698866329836,5.3349672116507546e-06,chr7_130402637,81795.0,0.00015025482182700153
25644,CEP41,read,-0.04678838755998652,0.26349869716412977,chr7_130402637,81795.0,0.4400833625251989
25645,CEP41,coad,-0.0070808977806408584,0.8656940731788643,chr7_130404480,81795.0,0.916935310714723
25646,CEP41,read,-0.10252102279128186,0.014080549646591991,chr7_130404480,81795.0,0.05870821474291916
25647,CEP41,coad,0.112451630693992,0.0070499678617168835,chr7_130411222,81795.0,0.035390909793794494
25648,CEP41,read,-0.09266708625194925,0.026545185865606367,chr7_130411222,81795.0,0.09170099269055919
25649,CEP41,coad,0.025855119835456068,0.5368017382038677,chr7_130412019,81795.0,0.6903547592165052
25650,CEP41,read,-0.0936104794495965,0.025037583336641696,chr7_130412019,81795.0,0.08782422898978982
25651,MEST,coad,-0.04728262992002014,0.25848271167831055,chr7_130498084,81803.0,0.4345746958632812
25652,MEST,read,0.04583308848385826,0.27338273758527165,chr7_130498084,81803.0,0.4512893695256124
25653,MEST,coad,-0.05319818930769148,0.2035341001954231,chr7_130503796,81803.0,0.3734669346794198
25654,MEST,read,0.03989062443163802,0.34050251349651717,chr7_130503796,81803.0,0.5185893136451715
25655,TSGA13,coad,0.0581723518754302,0.16433675616708476,chr7_130679026,81809.0,0.3226217872435161
25656,TSGA13,read,0.0421231497781402,0.3141441502729773,chr7_130679026,81809.0,0.4928767848564991
25657,MKLN1,coad,0.009401050518233091,0.8223290308762982,chr7_131428998,81812.0,0.8890989485601067
25658,MKLN1,read,0.02517938864398418,0.5475011821181115,chr7_131428998,81817.0,0.6983642497073749
25659,MKLN1,coad,0.0242214426454356,0.5628472288631583,chr7_131445751,81812.0,0.7091471268402925
25660,MKLN1,read,-0.015920417308180477,0.703733423258547,chr7_131445751,81817.0,0.8106177781535893
25661,MKLN1,coad,0.1804181458825276,1.3926356379645355e-05,chr7_131463144,81812.0,0.00032329505704349333
25662,MKLN1,read,-0.0007318151100108393,0.9860540762973348,chr7_131463144,81817.0,0.992159406337722
25663,PODXL,coad,0.09573434585096115,0.021911697961006286,chr7_131504317,81821.0,0.08002328134780691
25664,PODXL,read,0.02381834222344103,0.5693661059520017,chr7_131504317,81821.0,0.714012226065274
25665,PODXL,coad,0.062473822481738564,0.13526563316353976,chr7_131506184,81821.0,0.28223512807270873
25666,PODXL,read,0.019687453490470696,0.6381526337007886,chr7_131506184,81821.0,0.7648316432113879
25667,PLXNA4,coad,0.07615937557668136,0.06849682590629104,chr7_132130341,81829.0,0.17660456348617432
25668,PLXNA4,read,-0.06391692483792956,0.12645592782148685,chr7_132130341,81829.0,0.26925435198507014
25669,PLXNA4,coad,0.052274876059627155,0.21150146107697676,chr7_132251205,81829.0,0.38307132312030967
25670,PLXNA4,read,0.014719702569299064,0.7251372898849583,chr7_132251205,81829.0,0.8248588431827268
25671,PLXNA4,coad,0.05640315706399612,0.17757119180977537,chr7_132484909,81829.0,0.34069475323194304
25672,PLXNA4,read,0.004201771407685657,0.9200582323852563,chr7_132484909,81829.0,0.9522419299576856
25673,CHCHD3,coad,0.03139894467636588,0.4531623428750132,chr7_133024521,81833.0,0.621980993250455
25674,CHCHD3,read,-0.0864562744676715,0.03855585739664303,chr7_133024521,81833.0,0.11889748649100104
25675,EXOC4,coad,0.12117827568094863,0.003671673272006244,chr7_134004896,81839.0,0.02191406114803567
25676,EXOC4,read,-0.06492952021420564,0.12054511554609643,chr7_134004896,81839.0,0.26072868498688395
25677,EXOC4,coad,0.00789678664740681,0.8503915607625595,chr7_134005194,81839.0,0.906796787334552
25678,EXOC4,read,-0.0421802952221602,0.313487517395218,chr7_134005194,81839.0,0.49244179659651877
25679,AKR1B1,coad,0.061267825398750544,0.14298442168809047,chr7_134449814,81846.0,0.29300406614058744
25680,AKR1B1,read,-0.05854372140322993,0.16165533543174185,chr7_134449814,81846.0,0.3188266837268474
25681,CALD1,coad,0.06116916220493334,0.14363052080436334,chr7_134933338,81855.0,0.29375526259460594
25682,CALD1,read,-0.003380476809871052,0.9356460099256445,chr7_134933338,81855.0,0.9622712212011483
25683,CALD1,coad,0.008680530718456645,0.8357446078105317,chr7_134941280,81855.0,0.8973862423759863
25684,CALD1,read,0.03220453627017926,0.44165016268669466,chr7_134941280,81855.0,0.6122602255327876
25685,CALD1,coad,0.05166562893510111,0.21688040032612257,chr7_134947592,81855.0,0.3889482207345105
25686,CALD1,read,0.024899476807426425,0.5519638814644305,chr7_134947592,81855.0,0.701772910746523
25687,CALD1,coad,0.020261828401441494,0.6283813076696605,chr7_134950297,81855.0,0.7580287521888656
25688,CALD1,read,0.04386781684678818,0.29450321204979046,chr7_134950297,81855.0,0.4734571293771914
25689,CALD1,coad,0.041485496847227715,0.32153229497126845,chr7_134958169,81855.0,0.4998450913389007
25690,CALD1,read,0.019357468919083465,0.6437949962292658,chr7_134958169,81855.0,0.7690806142396029
25691,WDR91,coad,0.0623005632626507,0.13635437121928576,chr7_135193204,81881.0,0.2836345734657579
25692,WDR91,read,-0.025592986170364578,0.5409398518896233,chr7_135193204,81881.0,0.6937810944949016
25693,WDR91,coad,5.3412586885637855e-05,0.9989820851174939,chr7_135197912,81881.0,0.9994507764442917
25694,WDR91,read,-0.04865431232088751,0.24490898950488,chr7_135197912,81881.0,0.41933430676064964
25695,WDR91,coad,0.16782173369784503,5.41129145617823e-05,chr7_135205915,81881.0,0.0009332680250302997
25696,WDR91,read,-0.01230044071820412,0.7689039010381987,chr7_135205915,81881.0,0.8538165170762279
25697,WDR91,coad,0.12441568109891642,0.002851715897023351,chr7_135207067,81881.0,0.018315517288551054
25698,WDR91,read,-0.08774108822400305,0.035749985763695404,chr7_135207067,81881.0,0.11289190554150229
25699,CNOT4,coad,-0.021274337953060406,0.6113143565089224,chr7_135398296,81884.0,0.7455747528073114
25700,CNOT4,read,-0.07382000231875,0.07746111200983859,chr7_135398296,81884.0,0.19253384713526944
25701,CNOT4,coad,0.05983979777272856,0.15255506776479963,chr7_135413433,81884.0,0.3062385014154336
25702,CNOT4,read,-0.03755464064505651,0.36955104190684684,chr7_135413433,81884.0,0.5458429054565113
25703,CNOT4,coad,-0.03140674707719121,0.4530500397134034,chr7_135414296,81884.0,0.6219198562588635
25704,CNOT4,read,-0.04375958952892207,0.29569717903920417,chr7_135414296,81884.0,0.47460987005572053
25705,CNOT4,coad,0.09069116860698481,0.029957898192294167,chr7_135415092,81884.0,0.09967269504432742
25706,CNOT4,read,-0.07285051866452562,0.08144529656985408,chr7_135415092,81884.0,0.19956236735033023
25707,NUP205,coad,0.18858229615383063,5.489373708914205e-06,chr7_135577088,81891.0,0.00015387771146096213
25708,NUP205,read,-0.014581278172067922,0.7276190382829624,chr7_135577088,81891.0,0.8267303051912296
25709,NUP205,coad,0.0805523535503484,0.05396252162468463,chr7_135601036,81891.0,0.15057455094712915
25710,NUP205,read,0.04904345604618148,0.24115067278996552,chr7_135601036,81891.0,0.4157847060624678
25711,NUP205,coad,0.15431505223410447,0.00020884379986525582,chr7_135602894,81891.0,0.0026065312713952123
25712,NUP205,read,0.05992399723764394,0.15197760223907716,chr7_135602894,81891.0,0.30532566199498046
25713,NUP205,coad,0.08154519535268649,0.05106073147397419,chr7_135619343,81891.0,0.14487959333524664
25714,NUP205,read,0.004261357299985505,0.9189284392386671,chr7_135619343,81891.0,0.9515674514405539
25715,NUP205,coad,0.053437344709475976,0.2015064032331777,chr7_135619946,81891.0,0.3711081901666073
25716,NUP205,read,-0.0009230097215965226,0.9824110806439776,chr7_135619946,81891.0,0.9900887491278028
25717,NUP205,coad,0.035261544050572524,0.3995142056782808,chr7_135630284,81891.0,0.5737646319705877
25718,NUP205,read,0.03147646261070867,0.4520472912526816,chr7_135630284,81891.0,0.6209929980239994
25719,NUP205,coad,-0.024659474906574542,0.555804421784406,chr7_135648581,81891.0,0.7047734972071745
25720,NUP205,read,-0.04377699638196081,0.2955049282992084,chr7_135648581,81891.0,0.4743778098319389
25721,MTPN,coad,0.07189793126025343,0.08552000532320722,chr7_135950789,81895.0,0.20618948697581302
25722,MTPN,read,-0.07786869875735981,0.0624996460008323,chr7_135950789,81895.0,0.16625175506021053
25723,CREB3L2,coad,0.08365999700618862,0.045312539327620964,chr7_137885141,81909.0,0.13313261973101037
25724,CREB3L2,read,-0.07615093757695023,0.06852756142806236,chr7_137885141,81909.0,0.17665329581844175
25725,CREB3L2,coad,0.06541536496935857,0.11778675937469556,chr7_137904021,81909.0,0.2566532307402497
25726,CREB3L2,read,-0.09264553188341579,0.026580525741665067,chr7_137904021,81909.0,0.09177308375907305
25727,TRIM24,coad,0.09261477589599607,0.026631022485746933,chr7_138519339,81916.0,0.09189118646434222
25728,TRIM24,read,-0.09033949640700722,0.030603161828249015,chr7_138519339,81916.0,0.10111416977524675
25729,TRIM24,coad,0.005116712122770123,0.9027293663416333,chr7_138529341,81916.0,0.9420114928016812
25730,TRIM24,read,0.0014274673582826065,0.9728011689463925,chr7_138529341,81916.0,0.9841212232083487
25731,TRIM24,coad,-0.007433536945088066,0.8590735896510993,chr7_138577402,81916.0,0.9125047103802088
25732,TRIM24,read,0.01753188743629888,0.6753740825216936,chr7_138577402,81916.0,0.7912183753719201
25733,TRIM24,coad,0.04246939968227723,0.3101793645156551,chr7_138577666,81916.0,0.4893824515511239
25734,TRIM24,read,-0.03777564787807596,0.3667387236792695,chr7_138577666,81916.0,0.5430323309553076
25735,TRIM24,coad,-0.018493487943797803,0.6586647337181661,chr7_138584677,81916.0,0.7796898081055564
25736,TRIM24,read,0.039360903174444496,0.3469583657348344,chr7_138584677,81916.0,0.5248286053724155
25737,ZC3HAV1,coad,-0.010762476252521833,0.7971241442448489,chr7_139061149,81939.0,0.8730553368507107
25738,ZC3HAV1,read,-0.037660248041316575,0.36820552307441123,chr7_139061149,81939.0,0.544448127085858
25739,ZC3HAV1,coad,0.120517577300191,0.003863252495532062,chr7_139074033,81939.0,0.022721343577938178
25740,ZC3HAV1,read,-0.14361485905875343,0.0005644353916259174,chr7_139074033,81939.0,0.005542978349210572
25741,TTC26,coad,0.05192900862572006,0.2145431406926068,chr7_139137779,81942.0,0.3863769633973025
25742,TTC26,read,-0.03820259626502382,0.36134361302837914,chr7_139137779,81942.0,0.5383547371668446
25743,TTC26,coad,-0.011258519436987987,0.7879913164522592,chr7_139140097,81942.0,0.8666946454469199
25744,TTC26,read,0.028555071568792837,0.4951243935363061,chr7_139140097,81942.0,0.6571574998725329
25745,TTC26,coad,0.06340079940316881,0.12955407304572,chr7_139142244,81942.0,0.27423600720162383
25746,TTC26,read,-0.04401852676516523,0.29284595170086053,chr7_139142244,81942.0,0.4721148634883621
25747,TTC26,coad,0.08391055363949572,0.04466903438341943,chr7_139147255,81942.0,0.13185602281264044
25748,TTC26,read,-0.06626399575594483,0.11308747566474864,chr7_139147255,81942.0,0.24973100809937168
25749,TBXAS1,coad,0.16876765054374132,4.903082800454109e-05,chr7_140017850,81964.0,0.0008666223289725094
25750,TBXAS1,read,0.019759249958449212,0.6369277446325902,chr7_140017850,81964.0,0.7640690206431033
25751,PARP12,coad,0.07735980187046039,0.06423805059413365,chr7_140028553,81976.0,0.16944360862672433
25752,PARP12,read,-0.08038030005199419,0.05447908307466424,chr7_140028553,81976.0,0.15146788558558558
25753,SLC37A3,coad,0.21297472193920813,2.6597650075725176e-07,chr7_140335448,81982.0,1.3256197752265433e-05
25754,SLC37A3,read,0.021644783234285068,0.6051216797010195,chr7_140335448,81982.0,0.7411710275619199
25755,SLC37A3,coad,0.2195248201849309,1.1067203160610094e-07,chr7_140337254,81982.0,6.465758965887548e-06
25756,SLC37A3,read,0.09488309673153415,0.023121371997050104,chr7_140337254,81982.0,0.08306288034873853
25757,SLC37A3,coad,0.2522484162354898,9.108412235567801e-10,chr7_140337362,81982.0,1.0829825952469868e-07
25758,SLC37A3,read,0.09215171472507641,0.027401346851052357,chr7_140337362,81982.0,0.09377964105139483
25759,SLC37A3,coad,0.1698397197888642,4.381726909830424e-05,chr7_140355626,81982.0,0.0007923195687023505
25760,SLC37A3,read,-0.023358925073729914,0.5768392720878324,chr7_140355626,81982.0,0.7195487247277879
25761,SLC37A3,coad,0.1370905256401032,0.001001970235190776,chr7_140364381,81982.0,0.008561162540401294
25762,SLC37A3,read,-0.01769635385867171,0.6725045929504653,chr7_140364381,81982.0,0.7896539672740684
25763,MKRN1,coad,0.10402828929492017,0.01272071250193912,chr7_140456879,81997.0,0.05451790698456739
25764,MKRN1,read,-0.0559827088158898,0.18082968004942246,chr7_140456879,81997.0,0.3447971685632917
25765,MKRN1,coad,0.07134989253738222,0.0879377442800825,chr7_140458982,81997.0,0.21032634335343559
25766,MKRN1,read,-0.0045248209177637866,0.9139349589544692,chr7_140458982,81997.0,0.9490960854538306
25767,NDUFB2,coad,-0.05270854251435239,0.2077317403054973,chr7_140704763,82014.0,0.37884076817839435
25768,NDUFB2,read,-0.00520538968855445,0.9010521445544792,chr7_140704763,82014.0,0.9410204548915351
25769,AGK,coad,-0.008530108429794375,0.838551527787486,chr7_141596392,82037.0,0.8987297544630266
25770,AGK,read,0.0034896886223538186,0.9335716719942605,chr7_141596392,82037.0,0.9612957850417911
25771,AGK,coad,0.01603169227404052,0.7017613394240776,chr7_141614251,82037.0,0.8089914565825107
25772,AGK,read,-0.019063337409400704,0.6488416447351925,chr7_141614251,82037.0,0.7727189429521476
25773,AGK,coad,0.0449104652820158,0.28316586945457894,chr7_141637089,82037.0,0.46154545849761847
25774,AGK,read,-0.04778867295564915,0.2534157613936035,chr7_141637089,82037.0,0.42902768178771916
25775,AGK,coad,0.11489823985031387,0.005896438904950858,chr7_141641229,82037.0,0.03109012487961902
25776,AGK,read,-0.1169764165601833,0.005053091048263754,chr7_141641229,82037.0,0.027800703784630405
25777,SSBP1,coad,0.0385455190547151,0.35704642630336747,chr7_141739294,82049.0,0.5340299180187078
25778,SSBP1,read,-0.042042924455313636,0.31506750508848547,chr7_141739294,82049.0,0.4936876755733122
25779,SSBP1,coad,0.0639505827035393,0.12625590564937586,chr7_141742043,82049.0,0.2689827318837679
25780,SSBP1,read,-0.07836751947109227,0.060833507425453896,chr7_141742043,82049.0,0.163349840859822
25781,CASP2,coad,0.022768039858932283,0.5865182221833574,chr7_143300187,82098.0,0.7268540890436676
25782,CASP2,read,0.006342841888974019,0.8795803396829137,chr7_143300187,82098.0,0.9266680121711439
25783,ZYX,coad,0.2685364745218028,6.385174201147664e-11,chr7_143381282,82114.0,1.0416556863446031e-08
25784,ZYX,read,0.10807013500395835,0.009629509321792244,chr7_143381282,82114.0,0.04435090192343094
