,tmp_id,gene_names,as-id,cancer-type
103950,chr7_27794325,TAX1BP1,79058,coad
103956,chr7_27794325,TAX1BP1,79058,read
103962,chr7_27817142,TAX1BP1,79058,coad
103968,chr7_27817142,TAX1BP1,79058,read
103974,chr7_27992136,JAZF1,79067,coad
103976,chr7_27992136,JAZF1,79067,read
103978,chr7_29030456,CPVL,79078,coad
103980,chr7_29030456,CPVL,79078,read
103982,chr7_29030844,CPVL,79078,coad
103984,chr7_29030844,CPVL,79078,read
103986,chr7_29096274,CPVL,79078,coad
103988,chr7_29096274,CPVL,79078,read
103990,chr7_29367903,CHN2,79081,coad
103997,chr7_29367903,CHN2,79081,read
104004,chr7_29393657,CHN2,79081,coad
104011,chr7_29393657,CHN2,79081,read
104018,chr7_29400835,CHN2,79081,coad
104025,chr7_29400835,CHN2,79081,read
104032,chr7_29480308,CHN2,79081,coad
104039,chr7_29480308,CHN2,79081,read
104046,chr7_29483883,CHN2,79081,coad
104053,chr7_29483883,CHN2,79081,read
104060,chr7_29507148,CHN2,79081,coad
104067,chr7_29507148,CHN2,79081,read
104074,chr7_30018924,FKBP14,79103,coad
104075,chr7_30018924,FKBP14,79103,read
104076,chr7_30049125,PLEKHA8,79104,coad
104079,chr7_30049125,PLEKHA8,79104,read
104082,chr7_30050507,PLEKHA8,79104,coad
104085,chr7_30050507,PLEKHA8,79104,read
104088,chr7_30052641,PLEKHA8,79104,coad
104091,chr7_30052641,PLEKHA8,79104,read
104094,chr7_30073989,PLEKHA8,79104,coad
104097,chr7_30073989,PLEKHA8,79104,read
104100,chr7_30074247,PLEKHA8,79104,coad
104103,chr7_30074247,PLEKHA8,79104,read
104106,chr7_30078506,PLEKHA8,79104,coad
104109,chr7_30078506,PLEKHA8,79104,read
104112,chr7_30435957,NOD1,79116,coad
104115,chr7_30435957,NOD1,79120,read
104116,chr7_30446093,NOD1,79116,coad
104119,chr7_30446093,NOD1,79120,read
104120,chr7_30451942,NOD1,79116,coad
104123,chr7_30451942,NOD1,79120,read
104124,chr7_30456744,NOD1,79116,coad
104127,chr7_30456744,NOD1,79120,read
104128,chr7_31790269,PDE1C,79185,coad
104130,chr7_31790269,PDE1C,79185,read
104132,chr7_31837161,PDE1C,79185,coad
104134,chr7_31837161,PDE1C,79185,read
104136,chr7_31847946,PDE1C,79185,coad
104138,chr7_31847946,PDE1C,79185,read
104140,chr7_31880829,PDE1C,79185,coad
104142,chr7_31880829,PDE1C,79185,read
104144,chr7_32488720,LSM5,79188,coad
104149,chr7_32488720,LSM5,79188,read
104154,chr7_32489223,LSM5,79188,coad
104159,chr7_32489223,LSM5,79188,read
104164,chr7_32553623,AVL9,79196,coad
104167,chr7_32553623,AVL9,79196,read
104170,chr7_32554539,AVL9,79196,coad
104173,chr7_32554539,AVL9,79196,read
104176,chr7_32570171,AVL9,79196,coad
104179,chr7_32570171,AVL9,79196,read
104182,chr7_32580714,AVL9,79196,coad
104185,chr7_32580714,AVL9,79196,read
104188,chr7_33015558,NT5C3A,79207,coad
104197,chr7_33015558,NT5C3A,79207,read
104206,chr7_33021234,NT5C3A,79207,coad
104215,chr7_33021234,NT5C3A,79207,read
104224,chr7_33026783,NT5C3A,79207,coad
104233,chr7_33026783,NT5C3A,79207,read
104242,chr7_33036016,NT5C3A,79207,coad
104251,chr7_33036016,NT5C3A,79207,read
104260,chr7_33177460,BBS9,79218,coad
104262,chr7_33177460,BBS9,79218,read
104264,chr7_33340914,BBS9,79218,coad
104266,chr7_33340914,BBS9,79218,read
104268,chr7_33357795,BBS9,79218,coad
104270,chr7_33357795,BBS9,79218,read
104272,chr7_33605160,BBS9,79218,coad
104274,chr7_33605160,BBS9,79218,read
104276,chr7_35635485,HERPUD2,79234,coad
104277,chr7_35635485,HERPUD2,79234,read
104278,chr7_35670169,HERPUD2,79234,coad
104279,chr7_35670169,HERPUD2,79234,read
104280,chr7_36396453,ANLN,79255,coad
104281,chr7_36396453,ANLN,79255,read
104282,chr7_36410496,ANLN,79255,coad
104283,chr7_36410496,ANLN,79255,read
104284,chr7_36425672,ANLN,79255,coad
104285,chr7_36425672,ANLN,79255,read
104286,chr7_36425998,ANLN,79255,coad
104287,chr7_36425998,ANLN,79255,read
104288,chr7_36426103,ANLN,79255,coad
104289,chr7_36426103,ANLN,79255,read
104290,chr7_36426802,ANLN,79255,coad
104291,chr7_36426802,ANLN,79255,read
104292,chr7_36427060,ANLN,79255,coad
104293,chr7_36427060,ANLN,79255,read
104294,chr7_36513385,AOAH,79260,coad
104295,chr7_36513385,AOAH,79256,read
104298,chr7_36530519,AOAH,79260,coad
104299,chr7_36530519,AOAH,79256,read
104302,chr7_36540573,AOAH,79260,coad
104303,chr7_36540573,AOAH,79256,read
104306,chr7_36576666,AOAH,79260,coad
104307,chr7_36576666,AOAH,79256,read
104310,chr7_36616312,AOAH,79260,coad
104311,chr7_36616312,AOAH,79256,read
104314,chr7_36620896,AOAH,79260,coad
104315,chr7_36620896,AOAH,79256,read
104318,chr7_36621795,AOAH,79260,coad
104319,chr7_36621795,AOAH,79256,read
104322,chr7_36632115,AOAH,79260,coad
104323,chr7_36632115,AOAH,79256,read
104326,chr7_36686872,AOAH,79260,coad
104327,chr7_36686872,AOAH,79256,read
104330,chr7_38214586,STARD3NL,79285,coad
104332,chr7_38214586,STARD3NL,79285,read
104334,chr7_38216871,STARD3NL,79285,coad
104336,chr7_38216871,STARD3NL,79285,read
104338,chr7_38726800,VPS41,79291,coad
104340,chr7_38726800,VPS41,79291,read
104342,chr7_38757034,VPS41,79291,coad
104344,chr7_38757034,VPS41,79291,read
104346,chr7_38771281,VPS41,79291,coad
104348,chr7_38771281,VPS41,79291,read
104350,chr7_38772467,VPS41,79291,coad
104352,chr7_38772467,VPS41,79291,read
104354,chr7_38830269,VPS41,79291,coad
104356,chr7_38830269,VPS41,79291,read
104358,chr7_38830371,VPS41,79291,coad
104360,chr7_38830371,VPS41,79291,read
104362,chr7_38862648,VPS41,79291,coad
104364,chr7_38862648,VPS41,79291,read
104366,chr7_40046042,CDK13,79304,coad
104367,chr7_40046042,CDK13,79304,read
104368,chr7_40047722,CDK13,79304,coad
104369,chr7_40047722,CDK13,79304,read
104370,chr7_40088112,CDK13,79304,coad
104371,chr7_40088112,CDK13,79304,read
104372,chr7_40094948,CDK13,79304,coad
104373,chr7_40094948,CDK13,79304,read
104374,chr7_41967552,GLI3,79311,coad
104376,chr7_41967552,GLI3,79311,read
104378,chr7_41978765,GLI3,79311,coad
104380,chr7_41978765,GLI3,79311,read
104382,chr7_42026370,GLI3,79311,coad
104384,chr7_42026370,GLI3,79311,read
104386,chr7_42076867,GLI3,79311,coad
104388,chr7_42076867,GLI3,79311,read
104390,chr7_42148136,GLI3,79311,coad
104392,chr7_42148136,GLI3,79311,read
104394,chr7_42148432,GLI3,79311,coad
104396,chr7_42148432,GLI3,79311,read
104398,chr7_42223337,GLI3,79311,coad
104400,chr7_42223337,GLI3,79311,read
104402,chr7_43792604,BLVRA,79349,coad
104403,chr7_43952544,UBE2D4,79369,coad
104409,chr7_43952544,UBE2D4,79369,read
104416,chr7_44114160,AEBP1,79470,coad
104418,chr7_44114160,AEBP1,79470,read
104420,chr7_44210905,YKT6,79481,coad
104421,chr7_44210905,YKT6,79481,read
104422,chr7_44572822,DDX56,79533,coad
104427,chr7_44572822,DDX56,79533,read
104432,chr7_44624292,OGDH,79543,coad
104439,chr7_44624292,OGDH,79543,read
104446,chr7_44676159,OGDH,79543,coad
104453,chr7_44676159,OGDH,79543,read
104460,chr7_44697531,OGDH,79543,coad
104467,chr7_44697531,OGDH,79543,read
104474,chr7_44801187,PPIA,79563,coad
104482,chr7_44801187,PPIA,79563,read
104490,chr7_44967784,MYO1G,79577,coad
104492,chr7_44967784,MYO1G,79577,read
104494,chr7_44972280,MYO1G,79577,coad
104496,chr7_44972280,MYO1G,79577,read
104498,chr7_45102414,TBRG4,79586,coad
104501,chr7_45102414,TBRG4,79586,read
104504,chr7_45592708,ADCY1,79595,coad
104506,chr7_45592708,ADCY1,79595,read
104508,chr7_47278058,TNS3,79604,coad
104511,chr7_47278058,TNS3,79604,read
104514,chr7_47292828,TNS3,79604,coad
104517,chr7_47292828,TNS3,79604,read
104520,chr7_47304833,TNS3,79604,coad
104523,chr7_47304833,TNS3,79604,read
104526,chr7_47397005,TNS3,79604,coad
104529,chr7_47397005,TNS3,79604,read
104532,chr7_47400928,TNS3,79604,coad
104535,chr7_47400928,TNS3,79604,read
104538,chr7_47424194,TNS3,79604,coad
104541,chr7_47424194,TNS3,79604,read
104544,chr7_4754446,FOXK1,78641,coad
104546,chr7_4754446,FOXK1,78641,read
104548,chr7_47965479,HUS1,79609,coad
104555,chr7_47965479,HUS1,79609,read
104562,chr7_47967693,HUS1,79609,coad
104569,chr7_47967693,HUS1,79609,read
104576,chr7_48094603,UPP1,79633,coad
104584,chr7_48094603,UPP1,79633,read
104590,chr7_48101823,UPP1,79633,coad
104598,chr7_48101823,UPP1,79633,read
104604,chr7_48102049,UPP1,79633,coad
104612,chr7_48102049,UPP1,79633,read
104618,chr7_48108226,UPP1,79633,coad
104626,chr7_48108226,UPP1,79633,read
104632,chr7_498631,PDGFA,78504,coad
104633,chr7_498631,PDGFA,78504,read
104634,chr7_50318979,IKZF1,79659,coad
104636,chr7_50318979,IKZF1,79659,read
104638,chr7_50376484,IKZF1,79659,coad
104640,chr7_50376484,IKZF1,79659,read
104642,chr7_50387242,IKZF1,79659,coad
104644,chr7_50387242,IKZF1,79659,read
104646,chr7_50391891,IKZF1,79659,coad
104648,chr7_50391891,IKZF1,79659,read
104650,chr7_50606222,GRB10,79716,coad
104651,chr7_50606222,GRB10,79716,read
104652,chr7_50612973,GRB10,79716,coad
104653,chr7_50612973,GRB10,79716,read
104654,chr7_50710915,GRB10,79716,coad
104655,chr7_50710915,GRB10,79716,read
104656,chr7_51024983,COBL,79727,coad
104660,chr7_51024983,COBL,79727,read
104664,chr7_51025090,COBL,79727,coad
104668,chr7_51025090,COBL,79727,read
104672,chr7_51025223,COBL,79727,coad
104676,chr7_51025223,COBL,79727,read
104680,chr7_51026495,COBL,79727,coad
104684,chr7_51026495,COBL,79727,read
104688,chr7_51027617,COBL,79727,coad
104692,chr7_51027617,COBL,79727,read
104696,chr7_51028018,COBL,79727,coad
104700,chr7_51028018,COBL,79727,read
104704,chr7_51029098,COBL,79727,coad
104708,chr7_51029098,COBL,79727,read
104712,chr7_51184204,COBL,79727,coad
104716,chr7_51184204,COBL,79727,read
104720,chr7_51193633,COBL,79727,coad
104724,chr7_51193633,COBL,79727,read
104728,chr7_5193090,WIPI2,78653,coad
104732,chr7_5193090,WIPI2,78653,read
104736,chr7_5199689,WIPI2,78653,coad
104740,chr7_5199689,WIPI2,78653,read
104744,chr7_5216725,WIPI2,78653,coad
104748,chr7_5216725,WIPI2,78653,read
104752,chr7_5217302,WIPI2,78653,coad
104756,chr7_5217302,WIPI2,78653,read
104760,chr7_5230769,WIPI2,78653,coad
104764,chr7_5230769,WIPI2,78653,read
104768,chr7_5377571,TNRC18,78662,coad
104771,chr7_5377571,TNRC18,78662,read
104774,chr7_5447708,FBXL18,78665,coad
104777,chr7_5447708,FBXL18,78665,read
104780,chr7_5489947,FBXL18,78665,coad
104783,chr7_5489947,FBXL18,78665,read
104786,chr7_5505609,FBXL18,78665,coad
104789,chr7_5505609,FBXL18,78665,read
104792,chr7_54752301,SEC61G,79734,coad
104795,chr7_54752301,SEC61G,79734,read
104798,chr7_54752472,SEC61G,79734,coad
104801,chr7_54752472,SEC61G,79734,read
104804,chr7_55156880,EGFR,79739,coad
104811,chr7_55156880,EGFR,79739,read
104818,chr7_55157630,EGFR,79739,coad
104825,chr7_55157630,EGFR,79739,read
104832,chr7_55170636,EGFR,79739,coad
104839,chr7_55170636,EGFR,79739,read
104846,chr7_55174706,EGFR,79739,coad
104853,chr7_55174706,EGFR,79739,read
104860,chr7_55181279,EGFR,79739,coad
104867,chr7_55181279,EGFR,79739,read
104874,chr7_55201364,EGFR,79739,coad
104881,chr7_55201364,EGFR,79739,read
104888,chr7_55492239,VOPP1,79746,coad
104899,chr7_55492239,VOPP1,79746,read
104910,chr7_56014961,PSPH,79773,coad
104916,chr7_56014961,PSPH,79773,read
104922,chr7_56017420,PSPH,79773,coad
104928,chr7_56017420,PSPH,79773,read
104934,chr7_56074611,SUMF2,79784,coad
104951,chr7_56074611,SUMF2,79784,read
104969,chr7_5641168,RNF216,78675,coad
104979,chr7_5641168,RNF216,78675,read
104989,chr7_5641445,RNF216,78675,coad
104999,chr7_5641445,RNF216,78675,read
105009,chr7_5712884,RNF216,78675,coad
105019,chr7_5712884,RNF216,78675,read
105029,chr7_5739233,RNF216,78675,coad
105039,chr7_5739233,RNF216,78675,read
105049,chr7_5739475,RNF216,78675,coad
105059,chr7_5739475,RNF216,78675,read
105069,chr7_596318,PRKAR1B,78505,coad
105074,chr7_596318,PRKAR1B,78505,read
105079,chr7_607322,PRKAR1B,78505,coad
105084,chr7_607322,PRKAR1B,78505,read
105089,chr7_5995573,PMS2,78699,coad
105092,chr7_5995573,PMS2,78699,read
105095,chr7_5997427,PMS2,78699,coad
105098,chr7_5997427,PMS2,78699,read
105101,chr7_6024840,EIF2AK1,78709,coad
105104,chr7_6024840,EIF2AK1,78709,read
105107,chr7_6037533,EIF2AK1,78709,coad
105110,chr7_6037533,EIF2AK1,78709,read
105113,chr7_6041223,EIF2AK1,78709,coad
105116,chr7_6041223,EIF2AK1,78709,read
105119,chr7_6046907,EIF2AK1,78709,coad
105122,chr7_6046907,EIF2AK1,78709,read
105125,chr7_6049920,EIF2AK1,78709,coad
105128,chr7_6049920,EIF2AK1,78709,read
105131,chr7_6402110,RAC1,78720,coad
105132,chr7_6402110,RAC1,78720,read
105133,chr7_6413049,DAGLB,78721,coad
105141,chr7_6413049,DAGLB,78721,read
105149,chr7_6435026,DAGLB,78721,coad
105157,chr7_6435026,DAGLB,78721,read
105165,chr7_64544440,ZNF680,79826,coad
105167,chr7_64544440,ZNF680,79826,read
105169,chr7_64917561,ZNF273,79842,coad
105171,chr7_64917561,ZNF273,79842,read
105173,chr7_65387870,ZNF92,79846,coad
105176,chr7_65387870,ZNF92,79848,read
105177,chr7_65960978,GUSB,79853,coad
105184,chr7_65960978,GUSB,79853,read
105192,chr7_65961068,GUSB,79853,coad
105199,chr7_65961068,GUSB,79853,read
105207,chr7_6691143,ZNF12,78757,coad
105210,chr7_6691143,ZNF12,78757,read
105213,chr7_6691805,ZNF12,78757,coad
105216,chr7_6691805,ZNF12,78757,read
105219,chr7_6691983,ZNF12,78757,coad
105222,chr7_6691983,ZNF12,78757,read
105225,chr7_6692602,ZNF12,78757,coad
105228,chr7_6692602,ZNF12,78757,read
105231,chr7_6692745,ZNF12,78757,coad
105234,chr7_6692745,ZNF12,78757,read
105237,chr7_66951151,TMEM248,79904,coad
105238,chr7_66951151,TMEM248,79904,read
105239,chr7_69600054,AUTS2,79909,coad
105242,chr7_69600054,AUTS2,79909,read
105245,chr7_70134669,AUTS2,79909,coad
105248,chr7_70134669,AUTS2,79909,read
105251,chr7_70435844,AUTS2,79909,coad
105254,chr7_70435844,AUTS2,79909,read
105257,chr7_70766221,AUTS2,79909,coad
105260,chr7_70766221,AUTS2,79909,read
105263,chr7_70774139,AUTS2,79909,coad
105266,chr7_70774139,AUTS2,79909,read
105269,chr7_70789896,AUTS2,79909,coad
105272,chr7_70789896,AUTS2,79909,read
105275,chr7_70790591,AUTS2,79909,coad
105278,chr7_70790591,AUTS2,79909,read
105281,chr7_7178272,C1GALT1,78770,coad
105285,chr7_7178272,C1GALT1,78770,read
105289,chr7_73451045,BAZ1B,79947,coad
105290,chr7_73451045,BAZ1B,79947,read
105291,chr7_73465569,BAZ1B,79947,coad
105292,chr7_73465569,BAZ1B,79947,read
105293,chr7_73492973,BAZ1B,79947,coad
105294,chr7_73492973,BAZ1B,79947,read
105295,chr7_73498503,BAZ1B,79947,coad
105296,chr7_73498503,BAZ1B,79947,read
105297,chr7_73508550,BAZ1B,79947,coad
105298,chr7_73508550,BAZ1B,79947,read
105299,chr7_73572867,TBL2,79960,coad
105312,chr7_73572867,TBL2,79960,read
105325,chr7_73593992,MLXIPL,79987,coad
105330,chr7_73593992,MLXIPL,79987,read
105336,chr7_73596248,MLXIPL,79987,coad
105341,chr7_73596248,MLXIPL,79987,read
105347,chr7_73605791,MLXIPL,79987,coad
105352,chr7_73605791,MLXIPL,79987,read
105358,chr7_73709096,STX1A,80015,coad
105362,chr7_73709096,STX1A,80015,read
105366,chr7_74048517,ELN,80040,coad
105374,chr7_74048517,ELN,80040,read
105382,chr7_74051936,ELN,80040,coad
105390,chr7_74051936,ELN,80040,read
105398,chr7_74053321,ELN,80040,coad
105406,chr7_74053321,ELN,80040,read
105414,chr7_74060121,ELN,80040,coad
105422,chr7_74060121,ELN,80040,read
105430,chr7_74216046,LAT2,80064,coad
105432,chr7_74216046,LAT2,80064,read
105434,chr7_74220083,LAT2,80064,coad
105436,chr7_74220083,LAT2,80064,read
105438,chr7_74223709,LAT2,80064,coad
105440,chr7_74223709,LAT2,80064,read
105442,chr7_74224159,LAT2,80064,coad
105444,chr7_74224159,LAT2,80064,read
105446,chr7_74252407,RFC2,80073,coad
105449,chr7_74252407,RFC2,80073,read
105452,chr7_74380908,CLIP2,80079,coad
105453,chr7_74380908,CLIP2,80079,read
105454,chr7_74400321,CLIP2,80079,coad
105455,chr7_74400321,CLIP2,80079,read
105456,chr7_74403827,CLIP2,80079,coad
105457,chr7_74403827,CLIP2,80079,read
105458,chr7_74508213,GTF2IRD1,80080,coad
105463,chr7_74508213,GTF2IRD1,80080,read
105468,chr7_74536200,GTF2IRD1,80080,coad
105473,chr7_74536200,GTF2IRD1,80080,read
105478,chr7_74602355,GTF2IRD1,80080,coad
105483,chr7_74602355,GTF2IRD1,80080,read
105488,chr7_74690803,GTF2I,80085,coad
105492,chr7_74690803,GTF2I,80085,read
105496,chr7_74698966,GTF2I,80085,coad
105500,chr7_74698966,GTF2I,80085,read
105504,chr7_74700579,GTF2I,80085,coad
105508,chr7_74700579,GTF2I,80085,read
105512,chr7_74714807,GTF2I,80085,coad
105516,chr7_74714807,GTF2I,80085,read
105520,chr7_75813433,CCL24,80123,coad
105522,chr7_75813433,CCL24,80123,read
105524,chr7_75954203,POR,80131,coad
105536,chr7_75954203,POR,80131,read
105549,chr7_75972426,POR,80131,coad
105561,chr7_75972426,POR,80131,read
105574,chr7_75987501,TMEM120A,80146,coad
105575,chr7_75987501,TMEM120A,80146,read
105576,chr7_76021876,STYXL1,80147,coad
105586,chr7_76021876,STYXL1,80147,read
105596,chr7_76303887,HSPB1,80165,coad
105599,chr7_76303887,HSPB1,80165,read
105602,chr7_76433110,ZP3,80168,coad
105605,chr7_76433110,ZP3,80168,read
105608,chr7_77349421,GSAP,80194,coad
105609,chr7_77349421,GSAP,80194,read
105610,chr7_77355436,GSAP,80194,coad
105611,chr7_77355436,GSAP,80194,read
105612,chr7_77376776,GSAP,80194,coad
105613,chr7_77376776,GSAP,80194,read
105614,chr7_77381264,GSAP,80194,coad
105615,chr7_77381264,GSAP,80194,read
105616,chr7_77592165,PTPN12,80196,coad
105620,chr7_77592165,PTPN12,80196,read
105624,chr7_77637062,PTPN12,80196,coad
105628,chr7_77637062,PTPN12,80196,read
105632,chr7_77638565,PTPN12,80196,coad
105636,chr7_77638565,PTPN12,80196,read
105640,chr7_77736432,RSBN1L,80202,coad
105642,chr7_77736432,RSBN1L,80202,read
105644,chr7_77749480,RSBN1L,80202,coad
105646,chr7_77749480,RSBN1L,80202,read
105648,chr7_77765662,RSBN1L,80202,coad
105650,chr7_77765662,RSBN1L,80202,read
105652,chr7_77773316,RSBN1L,80202,coad
105654,chr7_77773316,RSBN1L,80202,read
105656,chr7_77900672,PHTF2,80206,coad
105660,chr7_77900672,PHTF2,80206,read
105664,chr7_77937692,PHTF2,80206,coad
105668,chr7_77937692,PHTF2,80206,read
105672,chr7_77937888,PHTF2,80206,coad
105676,chr7_77937888,PHTF2,80206,read
105680,chr7_77940003,PHTF2,80206,coad
105684,chr7_77940003,PHTF2,80206,read
105688,chr7_77940079,PHTF2,80206,coad
105692,chr7_77940079,PHTF2,80206,read
105696,chr7_77940728,PHTF2,80206,coad
105700,chr7_77940728,PHTF2,80206,read
105704,chr7_77954843,PHTF2,80206,coad
105708,chr7_77954843,PHTF2,80206,read
105712,chr7_78079152,MAGI2,80214,coad
105714,chr7_78079152,MAGI2,80214,read
105716,chr7_78132737,MAGI2,80214,coad
105718,chr7_78132737,MAGI2,80214,read
105720,chr7_78132795,MAGI2,80214,coad
105722,chr7_78132795,MAGI2,80214,read
105724,chr7_78160287,MAGI2,80214,coad
105726,chr7_78160287,MAGI2,80214,read
105728,chr7_78185793,MAGI2,80214,coad
105730,chr7_78185793,MAGI2,80214,read
105732,chr7_78489618,MAGI2,80214,coad
105734,chr7_78489618,MAGI2,80214,read
105736,chr7_78489902,MAGI2,80214,coad
105738,chr7_78489902,MAGI2,80214,read
105740,chr7_80199135,GNAI1,80219,coad
105742,chr7_80199135,GNAI1,80219,read
105744,chr7_80666581,CD36,80227,coad
105747,chr7_80666581,CD36,80227,read
105749,chr7_80673302,CD36,80227,coad
105752,chr7_80673302,CD36,80227,read
105754,chr7_80674238,CD36,80227,coad
105757,chr7_80674238,CD36,80227,read
105759,chr7_80761762,SEMA3C,80235,coad
105766,chr7_80761762,SEMA3C,80235,read
105773,chr7_80797998,SEMA3C,80235,coad
105780,chr7_80797998,SEMA3C,80235,read
105787,chr7_80798205,SEMA3C,80235,coad
105794,chr7_80798205,SEMA3C,80235,read
105801,chr7_80916826,SEMA3C,80235,coad
105808,chr7_80916826,SEMA3C,80235,read
105815,chr7_8141927,ICA1,78781,coad
105827,chr7_8141927,ICA1,78781,read
105839,chr7_8143998,ICA1,78781,coad
105851,chr7_8143998,ICA1,78781,read
105863,chr7_8158621,ICA1,78781,coad
105875,chr7_8158621,ICA1,78781,read
105887,chr7_8221481,ICA1,78781,coad
105899,chr7_8221481,ICA1,78781,read
105911,chr7_8235931,ICA1,78781,coad
105923,chr7_8235931,ICA1,78781,read
105935,chr7_81711437,HGF,80246,coad
105940,chr7_81711437,HGF,80246,read
105945,chr7_81729801,HGF,80246,coad
105950,chr7_81729801,HGF,80246,read
105955,chr7_81743060,HGF,80246,coad
105960,chr7_81743060,HGF,80246,read
105965,chr7_81769863,HGF,80246,coad
105970,chr7_81769863,HGF,80246,read
105975,chr7_81950517,CACNA2D1,80254,coad
105977,chr7_81950517,CACNA2D1,80254,read
105979,chr7_81961879,CACNA2D1,80254,coad
105981,chr7_81961879,CACNA2D1,80254,read
105983,chr7_81962507,CACNA2D1,80254,coad
105985,chr7_81962507,CACNA2D1,80254,read
105987,chr7_81968913,CACNA2D1,80254,coad
105989,chr7_81968913,CACNA2D1,80254,read
105991,chr7_81974556,CACNA2D1,80254,coad
105993,chr7_81974556,CACNA2D1,80254,read
105995,chr7_81983367,CACNA2D1,80254,coad
105997,chr7_81983367,CACNA2D1,80254,read
105999,chr7_81984741,CACNA2D1,80254,coad
106001,chr7_81984741,CACNA2D1,80254,read
106003,chr7_82005502,CACNA2D1,80254,coad
106005,chr7_82005502,CACNA2D1,80254,read
106007,chr7_82005956,CACNA2D1,80254,coad
106009,chr7_82005956,CACNA2D1,80254,read
106011,chr7_82007645,CACNA2D1,80254,coad
106013,chr7_82007645,CACNA2D1,80254,read
106015,chr7_82012255,CACNA2D1,80254,coad
106017,chr7_82012255,CACNA2D1,80254,read
106019,chr7_82032835,CACNA2D1,80254,coad
106021,chr7_82032835,CACNA2D1,80254,read
106023,chr7_82038041,CACNA2D1,80254,coad
106025,chr7_82038041,CACNA2D1,80254,read
106027,chr7_82066402,CACNA2D1,80254,coad
106029,chr7_82066402,CACNA2D1,80254,read
106031,chr7_82066527,CACNA2D1,80254,coad
106033,chr7_82066527,CACNA2D1,80254,read
106035,chr7_82335259,CACNA2D1,80254,coad
106037,chr7_82335259,CACNA2D1,80254,read
106039,chr7_82838349,PCLO,80261,coad
106042,chr7_82838349,PCLO,80261,read
106045,chr7_82847221,PCLO,80261,coad
106048,chr7_82847221,PCLO,80261,read
106051,chr7_82902589,PCLO,80261,coad
106054,chr7_82902589,PCLO,80261,read
106057,chr7_841929,SUN1,78520,coad
106069,chr7_841929,SUN1,78520,read
106081,chr7_842874,SUN1,78520,coad
106093,chr7_842874,SUN1,78520,read
106105,chr7_842976,SUN1,78520,coad
106117,chr7_842976,SUN1,78520,read
106129,chr7_852780,SUN1,78520,coad
106141,chr7_852780,SUN1,78520,read
106153,chr7_856438,SUN1,78520,coad
106165,chr7_856438,SUN1,78520,read
106177,chr7_857795,SUN1,78520,coad
106189,chr7_857795,SUN1,78520,read
106201,chr7_87166457,DMTF1,80288,coad
106210,chr7_87166457,DMTF1,80295,read
106216,chr7_87173489,DMTF1,80288,coad
106225,chr7_87173489,DMTF1,80295,read
106231,chr7_87182143,DMTF1,80288,coad
106240,chr7_87182143,DMTF1,80295,read
106246,chr7_87184407,DMTF1,80288,coad
106255,chr7_87184407,DMTF1,80295,read
106261,chr7_87191042,DMTF1,80288,coad
106270,chr7_87191042,DMTF1,80295,read
106276,chr7_87194662,DMTF1,80288,coad
106285,chr7_87194662,DMTF1,80295,read
106291,chr7_87349029,CROT,80322,coad
106294,chr7_87349029,CROT,80322,read
106297,chr7_87375972,CROT,80322,coad
106300,chr7_87375972,CROT,80322,read
106303,chr7_87546030,ABCB1,80332,coad
106304,chr7_87546030,ABCB1,80332,read
106305,chr7_87549492,ABCB1,80332,coad
106306,chr7_87549492,ABCB1,80332,read
106307,chr7_87561161,ABCB1,80332,coad
106308,chr7_87561161,ABCB1,80332,read
106309,chr7_87856158,SLC25A40,80335,coad
106315,chr7_87856158,SLC25A40,80335,read
106320,chr7_87856225,SLC25A40,80335,coad
106326,chr7_87856225,SLC25A40,80335,read
106331,chr7_87887315,DBF4,80345,coad
106334,chr7_87887315,DBF4,80345,read
106337,chr7_87896463,DBF4,80345,coad
106340,chr7_87896463,DBF4,80345,read
106343,chr7_87897236,DBF4,80345,coad
106346,chr7_87897236,DBF4,80345,read
106349,chr7_88114434,ADAM22,80349,coad
106352,chr7_88114434,ADAM22,80349,read
106355,chr7_88148929,ADAM22,80349,coad
106358,chr7_88148929,ADAM22,80349,read
106361,chr7_88165852,ADAM22,80349,coad
106364,chr7_88165852,ADAM22,80349,read
106367,chr7_88171385,ADAM22,80349,coad
106370,chr7_88171385,ADAM22,80349,read
106373,chr7_88178889,ADAM22,80349,coad
106376,chr7_88178889,ADAM22,80349,read
106379,chr7_88196370,ADAM22,80349,coad
106382,chr7_88196370,ADAM22,80349,read
106385,chr7_88283156,STEAP4,80361,coad
106387,chr7_88283156,STEAP4,80361,read
106389,chr7_90238133,STEAP2,80367,coad
106393,chr7_90238133,STEAP2,80367,read
106397,chr7_90352803,GTPBP10,80386,coad
106403,chr7_90352803,GTPBP10,80386,read
106409,chr7_90353062,GTPBP10,80386,coad
106415,chr7_90353062,GTPBP10,80386,read
106421,chr7_90355266,GTPBP10,80386,coad
106427,chr7_90355266,GTPBP10,80386,read
106433,chr7_91992307,AKAP9,80410,coad
106436,chr7_91992307,AKAP9,80410,read
106439,chr7_91992826,AKAP9,80410,coad
106442,chr7_91992826,AKAP9,80410,read
106445,chr7_92012468,AKAP9,80410,coad
106448,chr7_92012468,AKAP9,80410,read
106451,chr7_92040647,AKAP9,80410,coad
106454,chr7_92040647,AKAP9,80410,read
106457,chr7_92040935,AKAP9,80410,coad
106460,chr7_92040935,AKAP9,80410,read
106463,chr7_92042078,AKAP9,80410,coad
